onset	duration	sample	value
1.418	n/a	709	8
9.442	n/a	4721	251
13.086	n/a	6543	8
13.114	n/a	6557	251
14.136	n/a	7068	252
14.886	n/a	7443	8
14.906	n/a	7453	253
16.206	n/a	8103	1
16.436	n/a	8218	130
19.338	n/a	9669	252
20.31	n/a	10155	8
20.33	n/a	10165	253
21.63	n/a	10815	3
21.86	n/a	10930	132
24.762	n/a	12381	252
25.974	n/a	12987	8
25.994	n/a	12997	253
27.294	n/a	13647	1
27.524	n/a	13762	113
30.426	n/a	15213	252
31.23	n/a	15615	8
31.256	n/a	15628	253
32.558	n/a	16279	2
32.788	n/a	16394	217
35.69	n/a	17845	252
36.55	n/a	18275	8
36.57	n/a	18285	253
37.87	n/a	18935	3
38.102	n/a	19051	105
41.002	n/a	20501	252
44.214	n/a	22107	8
44.236	n/a	22118	253
45.536	n/a	22768	3
45.766	n/a	22883	112
48.668	n/a	24334	252
49.838	n/a	24919	8
49.858	n/a	24929	253
51.16	n/a	25580	4
51.39	n/a	25695	226
54.292	n/a	27146	252
55.398	n/a	27699	8
55.422	n/a	27711	253
56.724	n/a	28362	1
56.954	n/a	28477	110
59.856	n/a	29928	252
60.542	n/a	30271	8
60.566	n/a	30283	253
61.866	n/a	30933	2
62.096	n/a	31048	249
64.998	n/a	32499	252
66.774	n/a	33387	8
66.8	n/a	33400	253
68.1	n/a	34050	1
68.332	n/a	34166	143
71.234	n/a	35617	252
72.502	n/a	36251	8
72.524	n/a	36262	253
73.824	n/a	36912	3
74.054	n/a	37027	117
76.956	n/a	38478	252
78.622	n/a	39311	8
78.648	n/a	39324	253
79.948	n/a	39974	1
80.178	n/a	40089	101
83.08	n/a	41540	252
85.262	n/a	42631	8
85.282	n/a	42641	253
86.584	n/a	43292	2
86.814	n/a	43407	210
89.716	n/a	44858	252
90.758	n/a	45379	8
90.776	n/a	45388	253
92.076	n/a	46038	3
92.308	n/a	46154	116
95.208	n/a	47604	252
97.262	n/a	48631	8
97.28	n/a	48640	253
98.582	n/a	49291	1
98.812	n/a	49406	118
101.714	n/a	50857	252
103.134	n/a	51567	8
103.154	n/a	51577	253
104.456	n/a	52228	2
104.686	n/a	52343	216
107.588	n/a	53794	252
108.478	n/a	54239	8
108.498	n/a	54249	253
109.798	n/a	54899	4
110.028	n/a	55014	225
112.93	n/a	56465	252
114.118	n/a	57059	8
114.142	n/a	57071	253
115.442	n/a	57721	1
115.672	n/a	57836	107
118.574	n/a	59287	252
119.542	n/a	59771	8
119.566	n/a	59783	253
120.866	n/a	60433	1
121.096	n/a	60548	135
123.278	n/a	61639	8
123.998	n/a	61999	252
125.358	n/a	62679	8
125.378	n/a	62689	253
126.68	n/a	63340	1
126.91	n/a	63455	108
129.812	n/a	64906	252
132.494	n/a	66247	8
132.514	n/a	66257	253
133.814	n/a	66907	1
134.044	n/a	67022	104
136.946	n/a	68473	252
138.534	n/a	69267	8
138.558	n/a	69279	253
139.858	n/a	69929	4
140.088	n/a	70044	204
142.99	n/a	71495	252
143.742	n/a	71871	8
143.762	n/a	71881	253
145.062	n/a	72531	2
145.292	n/a	72646	218
148.194	n/a	74097	252
148.926	n/a	74463	8
148.944	n/a	74472	253
150.246	n/a	75123	3
150.476	n/a	75238	123
153.378	n/a	76689	252
153.918	n/a	76959	8
153.938	n/a	76969	253
155.238	n/a	77619	1
155.468	n/a	77734	142
158.37	n/a	79185	252
159.31	n/a	79655	8
159.332	n/a	79666	253
160.632	n/a	80316	1
160.862	n/a	80431	128
163.764	n/a	81882	252
164.566	n/a	82283	8
164.584	n/a	82292	253
165.886	n/a	82943	3
166.116	n/a	83058	139
169.018	n/a	84509	252
169.654	n/a	84827	8
169.678	n/a	84839	253
170.98	n/a	85490	4
171.21	n/a	85605	203
174.112	n/a	87056	252
174.902	n/a	87451	8
174.922	n/a	87461	253
176.222	n/a	88111	4
176.452	n/a	88226	214
179.354	n/a	89677	252
180.15	n/a	90075	8
180.176	n/a	90088	253
181.476	n/a	90738	3
181.706	n/a	90853	122
184.608	n/a	92304	252
187.222	n/a	93611	8
187.25	n/a	93625	253
188.55	n/a	94275	3
188.78	n/a	94390	138
191.682	n/a	95841	252
192.318	n/a	96159	8
192.344	n/a	96172	253
193.644	n/a	96822	3
193.874	n/a	96937	103
196.776	n/a	98388	252
197.15	n/a	98575	8
197.176	n/a	98588	253
198.478	n/a	99239	1
198.708	n/a	99354	102
201.61	n/a	100805	252
202.054	n/a	101027	8
202.08	n/a	101040	253
203.38	n/a	101690	4
203.61	n/a	101805	215
206.512	n/a	103256	252
207.23	n/a	103615	8
207.254	n/a	103627	253
208.554	n/a	104277	4
208.784	n/a	104392	247
211.686	n/a	105843	252
213.206	n/a	106603	8
213.228	n/a	106614	253
214.528	n/a	107264	2
214.758	n/a	107379	206
217.66	n/a	108830	252
219.358	n/a	109679	8
219.382	n/a	109691	253
220.682	n/a	110341	4
220.912	n/a	110456	238
223.814	n/a	111907	252
224.254	n/a	112127	8
224.274	n/a	112137	253
225.576	n/a	112788	1
225.806	n/a	112903	116
228.708	n/a	114354	252
231.486	n/a	115743	8
231.51	n/a	115755	253
232.81	n/a	116405	2
233.04	n/a	116520	200
235.942	n/a	117971	252
239.502	n/a	119751	8
239.524	n/a	119762	253
240.826	n/a	120413	3
241.056	n/a	120528	114
243.958	n/a	121979	252
244.934	n/a	122467	8
244.958	n/a	122479	253
246.26	n/a	123130	1
