onset	duration	sample	value
2.494	n/a	1247	8
10.516	n/a	5258	251
11.944	n/a	5972	8
11.978	n/a	5989	251
12.998	n/a	6499	252
14.84	n/a	7420	8
14.858	n/a	7429	253
16.16	n/a	8080	2
16.39	n/a	8195	231
19.292	n/a	9646	252
22.24	n/a	11120	8
22.264	n/a	11132	253
23.564	n/a	11782	1
23.794	n/a	11897	105
26.696	n/a	13348	252
29.296	n/a	14648	8
29.318	n/a	14659	253
30.62	n/a	15310	4
30.85	n/a	15425	223
33.752	n/a	16876	252
36.168	n/a	18084	8
36.194	n/a	18097	253
37.494	n/a	18747	2
37.724	n/a	18862	244
40.626	n/a	20313	252
43.976	n/a	21988	8
43.998	n/a	21999	253
45.3	n/a	22650	4
45.53	n/a	22765	219
48.432	n/a	24216	252
52.688	n/a	26344	8
52.714	n/a	26357	253
54.014	n/a	27007	3
54.246	n/a	27123	137
57.146	n/a	28573	252
61.344	n/a	30672	8
61.37	n/a	30685	253
62.67	n/a	31335	4
62.9	n/a	31450	230
65.802	n/a	32901	252
68.968	n/a	34484	8
68.994	n/a	34497	253
70.296	n/a	35148	1
70.526	n/a	35263	141
73.428	n/a	36714	252
77.896	n/a	38948	8
77.92	n/a	38960	253
79.222	n/a	39611	2
79.452	n/a	39726	212
82.354	n/a	41177	252
85.248	n/a	42624	8
85.266	n/a	42633	253
86.566	n/a	43283	4
86.796	n/a	43398	240
89.698	n/a	44849	252
93.624	n/a	46812	8
93.652	n/a	46826	253
94.952	n/a	47476	3
95.182	n/a	47591	115
98.084	n/a	49042	252
101.208	n/a	50604	8
101.226	n/a	50613	253
102.528	n/a	51264	2
102.758	n/a	51379	213
105.66	n/a	52830	252
108.648	n/a	54324	8
108.672	n/a	54336	253
109.972	n/a	54986	1
110.202	n/a	55101	136
113.104	n/a	56552	252
115.824	n/a	57912	8
115.846	n/a	57923	253
117.146	n/a	58573	1
117.376	n/a	58688	114
120.278	n/a	60139	252
122.016	n/a	61008	8
122.04	n/a	61020	253
